Train No.,train Name,islno,station Code,Station Name,Arrival time,Departure time,Distance,Source Station Code,source Station Name,Destination station Code,Destination Station Name
'12163',CHENNAI EXPRESS,21,RU  ,RENIGUNTA JN   ,'16:55:00','17:00:00',1134,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,22,AJJ ,ARAKKONAM      ,'18:03:00','18:05:00',1207,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,23,PER ,PERAMBUR       ,'18:53:00','18:55:00',1270,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,24,MSB ,CHENNAI BEACH  ,'19:01:00','19:02:00',1277,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12163',CHENNAI EXPRESS,25,MS  ,CHENNAI EGMORE ,'19:45:00','00:00:00',1281,DR  ,DADAR          ,MS  ,CHENNAI EGMORE 
'12164',CHENNAI EXP    ,1,MS  ,CHENNAI EGMORE ,'00:00:00','06:50:00',0,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,2,MSB ,CHENNAI BEACH  ,'07:00:00','07:01:00',5,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,3,RU  ,RENIGUNTA JN   ,'09:20:00','09:25:00',147,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,4,KOU ,KODURU         ,'10:09:00','10:10:00',188,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,5,RJP ,RAZAMPETA      ,'10:34:00','10:35:00',221,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,6,HX  ,CUDDAPAH       ,'11:24:00','11:25:00',272,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,7,YA  ,YERRAGUNTLA    ,'12:04:00','12:05:00',311,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,8,TU  ,TADIPATRI      ,'13:09:00','13:10:00',380,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,9,GY  ,GOOTY          ,'13:54:00','13:55:00',428,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,10,GTL ,GUNTAKAL JN    ,'14:45:00','15:00:00',457,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,11,AD  ,ADONI          ,'15:39:00','15:40:00',508,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,12,MALM,MANTHRALAYAM RD,'16:19:00','16:20:00',550,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,13,RC  ,RAICHUR        ,'16:49:00','16:50:00',578,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,14,SADP,SAIDAPUR       ,'17:29:00','17:30:00',623,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,15,YG  ,YADGIR         ,'17:54:00','17:55:00',646,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,16,WADI,WADI           ,'19:05:00','19:10:00',685,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,17,SDB ,SHAHABAD       ,'19:22:00','19:23:00',696,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,18,GR  ,GULBARGA       ,'19:49:00','19:50:00',722,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,19,SUR ,SOLAPUR JN     ,'21:50:00','22:00:00',835,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,20,PUNE,PUNE JN        ,'02:25:00','02:35:00',1098,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,21,LNL ,LONAVALA       ,'03:34:00','03:35:00',1162,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,22,KYN ,KALYAN JN      ,'04:59:00','05:00:00',1237,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12164',CHENNAI EXP    ,23,DR  ,DADAR          ,'06:00:00','00:00:00',1281,MS  ,CHENNAI EGMORE ,DR  ,DADAR          
'12165',LTT BSB SUP EXP,1,LTT ,LOKMANYATILAK T,'00:00:00','05:20:00',0,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,2,TNA ,THANE          ,'05:38:00','05:40:00',18,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,3,KYN ,KALYAN JN      ,'06:05:00','06:08:00',38,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,4,IGP ,IGATPURI       ,'07:53:00','07:55:00',121,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,5,NK  ,NASIK ROAD     ,'08:43:00','08:45:00',172,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,6,MMR ,MANMAD JN      ,'09:35:00','09:40:00',245,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,7,JL  ,JALGAON JN     ,'11:18:00','11:20:00',405,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,8,BSL ,BHUSAVAL JN    ,'11:45:00','12:00:00',429,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,9,ET  ,ITARSI JN      ,'17:00:00','17:10:00',736,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,10,JBP ,JABALPUR       ,'20:40:00','20:50:00',981,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,11,STA ,SATNA          ,'00:01:00','00:10:00',1170,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,12,ALD ,ALLAHABAD JN   ,'03:55:00','04:15:00',1348,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,13,JNH ,JANGHAI JN     ,'05:17:00','05:19:00',1407,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,14,BOY ,BHADOHI        ,'05:48:00','05:50:00',1438,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12165',LTT BSB SUP EXP,15,BSB ,VARANASI JN    ,'07:05:00','00:00:00',1482,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12166',BSB LTT SUP EXP,1,BSB ,VARANASI JN    ,'00:00:00','20:20:00',0,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,2,BOY ,BHADOHI        ,'20:57:00','20:59:00',45,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,3,JNH ,JANGHAI JN     ,'21:26:00','21:28:00',76,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,4,ALD ,ALLAHABAD JN   ,'23:00:00','23:30:00',135,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,5,STA ,SATNA          ,'02:15:00','02:25:00',313,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,6,JBP ,JABALPUR       ,'04:50:00','05:00:00',502,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,7,ET  ,ITARSI JN      ,'08:55:00','09:05:00',747,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,8,BSL ,BHUSAVAL JN    ,'13:35:00','13:45:00',1054,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,9,JL  ,JALGAON JN     ,'14:13:00','14:15:00',1078,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,10,MMR ,MANMAD JN      ,'15:55:00','16:00:00',1238,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,11,NK  ,NASIK ROAD     ,'16:58:00','17:00:00',1311,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,12,IGP ,IGATPURI       ,'18:33:00','18:35:00',1362,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,13,KYN ,KALYAN JN      ,'20:22:00','20:25:00',1445,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,14,TNA ,THANE          ,'20:48:00','20:50:00',1465,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12166',BSB LTT SUP EXP,15,LTT ,LOKMANYATILAK T,'21:30:00','00:00:00',1482,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12167',LTT BSB SUP EXP,1,LTT ,LOKMANYATILAK T,'00:00:00','00:35:00',0,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,2,KYN ,KALYAN JN      ,'01:20:00','01:23:00',38,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,3,IGP ,IGATPURI       ,'03:13:00','03:15:00',121,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,4,NK  ,NASIK ROAD     ,'04:08:00','04:10:00',172,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,5,BSL ,BHUSAVAL JN    ,'07:15:00','07:30:00',429,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,6,KNW ,KHANDWA        ,'10:10:00','10:15:00',552,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,7,ET  ,ITARSI JN      ,'13:05:00','13:15:00',736,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,8,JBP ,JABALPUR       ,'16:20:00','16:40:00',981,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,9,KTE ,KATNI          ,'17:50:00','17:55:00',1072,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,10,MYR ,MAIHAR         ,'18:55:00','18:57:00',1135,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,11,STA ,SATNA          ,'19:35:00','19:45:00',1170,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,12,MKP ,MANIKPUR JN    ,'22:10:00','22:12:00',1247,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,13,COI ,CHEOKI         ,'23:35:00','23:40:00',1339,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12167',LTT BSB SUP EXP,14,BSB ,VARANASI JN    ,'03:45:00','00:00:00',1472,LTT ,LOKMANYATILAK T,BSB ,VARANASI JN    
'12168',BSB LTT SUP EXP,1,BSB ,VARANASI JN    ,'00:00:00','10:25:00',0,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,2,COI ,CHEOKI         ,'12:57:00','13:02:00',134,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,3,MKP ,MANIKPUR JN    ,'14:28:00','14:30:00',226,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,4,STA ,SATNA          ,'16:00:00','16:10:00',303,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,5,KTE ,KATNI          ,'17:20:00','17:25:00',401,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,6,JBP ,JABALPUR       ,'18:45:00','18:55:00',492,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,7,ET  ,ITARSI JN      ,'23:10:00','23:20:00',737,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,8,KNW ,KHANDWA        ,'03:05:00','03:10:00',921,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,9,BSL ,BHUSAVAL JN    ,'04:45:00','04:55:00',1044,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,10,NK  ,NASIK ROAD     ,'07:58:00','08:00:00',1301,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,11,IGP ,IGATPURI       ,'09:43:00','09:45:00',1352,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,12,KYN ,KALYAN JN      ,'11:22:00','11:25:00',1435,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12168',BSB LTT SUP EXP,13,LTT ,LOKMANYATILAK T,'12:25:00','00:00:00',1472,BSB ,VARANASI JN    ,LTT ,LOKMANYATILAK T
'12169',SUR INTERCITY  ,1,PUNE,PUNE JN        ,'00:00:00','09:30:00',0,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12169',SUR INTERCITY  ,2,URI ,URULI          ,'09:56:00','09:57:00',29,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12169',SUR INTERCITY  ,3,DD  ,DAUND JN       ,'10:30:00','10:32:00',76,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12169',SUR INTERCITY  ,4,JEUR,JEUR           ,'11:33:00','11:35:00',151,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12169',SUR INTERCITY  ,5,KWV ,KURDUVADI      ,'11:58:00','12:00:00',185,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12169',SUR INTERCITY  ,6,SUR ,SOLAPUR JN     ,'13:30:00','00:00:00',264,PUNE,PUNE JN        ,SUR ,SOLAPUR JN     
'12170',PUNE INTERCITY ,1,SUR ,SOLAPUR JN     ,'00:00:00','14:00:00',0,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12170',PUNE INTERCITY ,2,KWV ,KURDUVADI      ,'14:58:00','15:00:00',79,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12170',PUNE INTERCITY ,3,JEUR,JEUR           ,'15:28:00','15:30:00',114,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12170',PUNE INTERCITY ,4,DD  ,DAUND JN       ,'16:43:00','16:45:00',188,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12170',PUNE INTERCITY ,5,URI ,URULI          ,'17:21:00','17:22:00',235,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
'12170',PUNE INTERCITY ,6,PUNE,PUNE JN        ,'18:05:00','00:00:00',264,SUR ,SOLAPUR JN     ,PUNE,PUNE JN        
